timestamp_ms,setpoint_v,sensor_v
4962010,2.1000,1.8164
4962510,2.1000,1.7979
4963010,2.1000,1.8019
4963510,2.1000,1.7801
4964010,2.1000,1.7947
4964510,2.1000,1.7955
4965010,2.1000,1.7947
4965510,2.1000,1.7938
4966010,2.1000,1.8027
4966510,2.1000,1.7850
4967010,2.1000,1.7906
4967510,2.1000,1.8051
4968010,2.1000,1.7898
4968510,2.1000,1.7979
4969010,2.1000,1.8003
4969510,2.1000,1.7898
4970010,2.1000,1.8003
4970510,2.1000,1.7947
4971010,2.1000,1.7930
4971510,2.1000,1.7955
4972010,2.1000,1.7922
4972510,2.1000,1.7922
4973010,2.1000,1.7890
4973510,2.1000,1.8019
4974010,2.1000,1.7922
4974510,2.1000,1.7963
4975010,2.1000,1.7971
4975510,2.1000,1.7971
4976010,2.1000,1.8011
4976510,2.1000,1.7963
4977010,2.1000,1.7818
4977510,2.1000,1.7947
4978010,2.1000,1.7955
4978510,2.1000,1.7947
4979010,2.1000,1.7415
4979510,2.1000,1.7866
4980010,2.1000,1.7753
4980510,2.1000,1.7850
4981010,2.1000,1.7898
4981510,2.1000,1.7930
4982010,2.1000,1.7882
4982510,2.1000,1.7979
4983010,2.1000,1.7914
4983510,2.1000,1.7947
4984010,2.1000,1.7914
4984510,2.1000,1.7938
4985010,2.1000,1.7906
4985510,2.1000,1.7906
4986010,2.1000,1.7963
4986510,2.1000,1.7947
4987010,2.1000,1.7971
4987510,2.1000,1.8059
4988010,2.1000,1.7930
4988510,2.1000,1.8172
4989010,2.1000,1.7922
4989510,2.1000,1.7874
4990010,2.1000,1.7947
4990510,2.1000,1.8067
4991010,2.1000,1.7938
4991510,2.1000,1.8011
4992010,2.1000,1.7947
4992510,2.1000,1.7955
4993010,2.1000,1.7938
4993510,2.1000,1.7930
4994010,2.1000,1.8277
4994510,2.1000,1.8003
4995010,2.1000,1.8124
4995510,2.1000,1.7938
4996010,2.1000,1.7922
4996510,2.1000,1.8027
4997010,2.1000,1.7922
4997510,2.1000,1.8180
4998010,2.1000,1.7995
4998510,2.1000,1.7930
4999010,2.1000,1.7979
4999510,2.1000,1.8003
5000010,2.1000,1.8035
5000510,2.1000,1.8003
5001010,2.1000,1.8051
5001510,2.1000,1.7979
5002010,2.1000,1.8035
5002510,2.1000,1.7971
5003010,2.1000,1.7963
5003510,2.1000,1.8043
5004010,2.1000,1.7947
5004510,2.1000,1.8003
5005010,2.1000,1.7922
5005510,2.1000,1.7930
5006010,2.1000,1.7963
5006510,2.1000,1.7721
5007010,2.1000,1.7938
5007510,2.1000,1.7947
5008010,2.1000,1.8051
5008510,2.1000,1.7947
5009010,2.1000,1.7922
5009510,2.1000,1.7963
5010010,2.1000,1.8043
5010510,2.1000,1.8100
5011010,2.1000,1.7914
5011510,2.1000,1.7995
5012010,2.1000,1.7979
5012510,2.1000,1.8051
5013010,2.1000,1.7721
5013510,2.1000,1.7947
5014010,2.1000,1.8003
5014510,2.1000,1.8011
5015010,2.1000,1.8027
5015510,2.1000,1.8003
5016010,2.1000,1.8011
5016510,2.1000,1.7947
5017010,2.1000,1.7930
5017510,2.1000,1.7971
5018010,2.1000,1.7979
5018510,2.1000,1.7914
5019010,2.1000,1.7947
5019510,2.1000,1.7995
5020010,2.1000,1.7971
5020510,2.1000,1.7971
5021010,2.1000,1.8035
5021510,2.1000,1.7938
5022010,2.1000,1.8011
5022510,2.1000,1.7979
5023010,2.1000,1.8051
5023510,2.1000,1.7963
5024010,2.1000,1.8019
5024510,2.1000,1.7947
5025010,2.1000,1.8011
5025510,2.1000,1.7963
5026010,2.1000,1.8059
5026510,2.1000,1.8043
5027010,2.1000,1.8011
5027510,2.1000,1.8019
5028010,2.1000,1.8204
5028510,2.1000,1.7971
5029010,2.1000,1.7930
5029510,2.1000,1.7930
5030010,2.1000,1.8003
5030510,2.1000,1.8035
5031010,2.1000,1.8172
5031510,2.1000,1.7922
5032010,2.1000,1.8011
5032510,2.1000,1.8051
5033010,2.1000,1.7963
5033510,2.1000,1.8229
5034010,2.1000,1.7963
5034510,2.1000,1.8051
5035010,2.1000,1.8043
5035510,2.1000,1.8019
5036010,2.1000,1.8043
5036510,2.1000,1.7979
5037010,2.1000,1.8075
5037510,2.1000,1.8011
5038010,2.1000,1.8043
5038510,2.1000,1.8043
5039010,2.1000,1.7922
5039510,2.1000,1.8043
5040010,2.1000,1.7930
5040510,2.1000,1.8051
5041010,2.1000,1.8180
5041510,2.1000,1.8067
5042010,2.1000,1.8003
5042510,2.1000,1.7995
5043010,2.1000,1.8092
5043510,2.1000,1.8196
5044010,2.1000,1.7914
5044510,2.1000,1.8051
5045010,2.1000,1.8196
5045510,2.1000,1.7995
5046010,2.1000,1.8164
5046510,2.1000,1.7930
5047010,2.1000,1.8059
5047510,2.1000,1.8059
5048010,2.1000,1.7947
5048510,2.1000,1.8035
5049010,2.1000,1.8156
5049510,2.1000,1.8035
5050010,2.1000,1.8051
5050510,2.1000,1.8027
5051010,2.1000,1.7979
5051510,2.1000,1.8180
5052010,2.1000,1.7987
5052510,2.1000,1.8003
5053010,2.1000,1.8027
5053510,2.1000,1.7963
5054010,2.1000,1.8035
5054510,2.1000,1.8011
5055010,2.1000,1.7995
5055510,2.1000,1.8059
5056010,2.1000,1.8148
5056510,2.1000,1.7963
5057010,2.1000,1.8027
5057510,2.1000,1.8035
5058010,2.1000,1.8011
5058510,2.1000,1.8059
5059010,2.1000,1.8035
5059510,2.1000,1.8035
5060010,2.1000,1.8043
5060510,2.1000,1.7963
5061010,2.1000,1.8051
5061510,2.1000,1.7963
5062010,2.1000,1.8124
5062510,2.1000,1.8180
5063010,2.1000,1.7963
5063510,2.1000,1.8051
5064010,2.1000,1.8067
5064510,2.1000,1.8124
5065010,2.1000,1.8092
5065510,2.1000,1.8196
5066010,2.1000,1.7947
5066510,2.1000,1.8108
5067010,2.1000,1.8051
5067510,2.1000,1.8567
5068010,2.1000,1.8019
5068510,2.1000,1.8204
5069010,2.1000,1.8043
5069510,2.1000,1.8172
5070010,2.1000,1.7850
5070510,2.1000,1.8108
5071010,2.1000,1.7971
5071510,2.1000,1.8027
5072010,2.1000,1.8035
5072510,2.1000,1.8003
5073010,2.1000,1.8204
5073510,2.1000,1.8043
5074010,2.1000,1.8003
5074510,2.1000,1.8011
5075010,2.1000,1.8180
5075510,2.1000,1.8196
5076010,2.1000,1.8003
5076510,2.1000,1.8027
5077010,2.1000,1.8051
5077510,2.1000,1.8035
5078010,2.1000,1.7995
5078510,2.1000,1.8003
5079010,2.1000,1.8035
5079510,2.1000,1.8075
5080010,2.1000,1.8027
5080510,2.1000,1.8075
5081010,2.1000,1.8011
5081510,2.1000,1.8043
5082010,2.1000,1.8011
5082510,2.1000,1.8051
5083010,2.1000,1.8059
5083510,2.1000,1.7979
5084010,2.1000,1.8100
5084510,2.1000,1.7971
5085010,2.1000,1.8035
5085510,2.1000,1.7995
5086010,2.1000,1.8140
5086510,2.1000,1.8092
5087010,2.1000,1.8075
5087510,2.1000,1.8100
5088010,2.1000,1.8092
5088510,2.1000,1.8035
5089010,2.1000,1.8011
5089510,2.1000,1.8092
