timestamp_ms,setpoint_v,sensor_v
1927836,1.6000,1.2531
1928336,1.6000,1.2523
1928836,1.6000,1.2370
1929336,1.6000,1.2531
1929836,1.6000,1.2588
1930336,1.6000,1.2684
1930836,1.6000,1.2531
1931336,1.6000,1.2370
1931836,1.6000,1.2523
1932336,1.6000,1.2370
1932836,1.6000,1.2370
1933336,1.6000,1.2612
1933836,1.6000,1.2370
1934336,1.6000,1.2305
1934836,1.6000,1.2370
1935336,1.6000,1.2612
1935836,1.6000,1.2370
1936336,1.6000,1.2547
1936836,1.6000,1.2620
1937336,1.6000,1.2370
1937836,1.6000,1.2370
1938336,1.6000,1.2539
1938836,1.6000,1.2652
1939336,1.6000,1.2588
1939836,1.6000,1.2322
1940336,1.6000,1.2370
1940836,1.6000,1.2370
1941336,1.6000,1.2612
1941836,1.6000,1.2370
1942336,1.6000,1.2547
1942836,1.6000,1.2370
1943336,1.6000,1.2370
1943836,1.6000,1.2563
1944336,1.6000,1.2370
1944836,1.6000,1.2370
1945336,1.6000,1.2523
1945836,1.6000,1.2563
1946336,1.6000,1.2370
1946836,1.6000,1.2370
1947336,1.6000,1.2370
1947836,1.6000,1.2523
1948336,1.6000,1.2620
1948836,1.6000,1.2579
1949336,1.6000,1.2370
1949836,1.6000,1.2515
1950336,1.6000,1.2370
1950836,1.6000,1.2555
1951336,1.6000,1.2370
1951836,1.6000,1.2370
1952336,1.6000,1.2370
1952836,1.6000,1.2539
1953336,1.6000,1.2588
1953836,1.6000,1.2725
1954336,1.6000,1.2338
1954836,1.6000,1.2370
1955336,1.6000,1.2555
1955836,1.6000,1.2749
1956336,1.6000,1.2370
1956836,1.6000,1.2668
1957336,1.6000,1.2370
1957836,1.6000,1.2612
1958336,1.6000,1.2676
1958836,1.6000,1.2370
1959336,1.6000,1.2370
1959836,1.6000,1.2370
1960336,1.6000,1.2596
1960836,1.6000,1.2523
1961336,1.6000,1.2370
1961836,1.6000,1.2370
1962336,1.6000,1.2628
1962836,1.6000,1.2579
1963336,1.6000,1.2370
1963836,1.6000,1.2579
1964336,1.6000,1.2620
1964836,1.6000,1.2370
1965336,1.6000,1.2612
1965836,1.6000,1.2741
1966336,1.6000,1.2370
1966836,1.6000,1.2370
1967336,1.6000,1.2370
1967836,1.6000,1.2370
1968336,1.6000,1.2547
